filename,width,height,class,xmin,ymin,xmax,ymax
4.png,590,182,character,428,39,470,114
4.png,590,182,character,472,35,517,111
104.png,350,164,character,50,49,79,96
104.png,350,164,character,83,38,114,105
104.png,350,164,character,114,42,146,109
104.png,350,164,character,145,45,174,115
104.png,350,164,character,176,66,208,123
104.png,350,164,character,211,73,239,125
104.png,350,164,character,254,64,276,115
104.png,350,164,character,275,65,300,115
104.png,350,164,character,304,70,327,119
220.png,360,134,character,35,40,70,87
220.png,360,134,character,75,30,105,90
220.png,360,134,character,110,33,135,90
220.png,360,134,character,139,32,171,96
220.png,360,134,character,175,50,202,98
220.png,360,134,character,207,52,238,101
220.png,360,134,character,254,37,277,85
220.png,360,134,character,279,39,304,87
220.png,360,134,character,305,39,333,86
112.png,410,164,character,57,59,90,112
112.png,410,164,character,101,46,135,110
112.png,410,164,character,138,52,171,115
112.png,410,164,character,173,56,211,120
112.png,410,164,character,216,75,250,124
112.png,410,164,character,258,77,290,129
112.png,410,164,character,311,67,339,113
112.png,410,164,character,344,66,371,121
143.png,336,124,character,43,47,70,88
143.png,336,124,character,71,40,98,87
143.png,336,124,character,100,44,126,91
143.png,336,124,character,126,43,154,92
143.png,336,124,character,156,54,181,94
143.png,336,124,character,185,56,209,96
143.png,336,124,character,220,48,241,89
143.png,336,124,character,241,47,263,89
143.png,336,124,character,263,46,287,89
367.png,486,136,character,51,51,96,106
367.png,486,136,character,102,42,147,107
367.png,486,136,character,147,42,190,111
367.png,486,136,character,189,41,236,113
367.png,486,136,character,243,59,286,115
367.png,486,136,character,285,61,329,119
367.png,486,136,character,351,46,385,96
367.png,486,136,character,385,45,423,98
345.png,346,138,character,32,42,59,85
345.png,346,138,character,62,31,92,89
345.png,346,138,character,92,34,122,91
345.png,346,138,character,123,35,155,92
345.png,346,138,character,156,51,188,94
345.png,346,138,character,188,52,218,96
345.png,346,138,character,231,39,255,86
345.png,346,138,character,254,40,282,84
345.png,346,138,character,281,40,306,86
203.png,520,142,character,47,38,98,99
203.png,520,142,character,103,20,147,98
203.png,520,142,character,154,26,202,102
203.png,520,142,character,206,29,250,108
203.png,520,142,character,256,48,298,109
203.png,520,142,character,306,50,351,112
203.png,520,142,character,372,36,403,93
203.png,520,142,character,408,36,442,93
203.png,520,142,character,447,38,480,98
135.png,336,124,character,37,37,63,74
135.png,336,124,character,67,30,93,78
135.png,336,124,character,98,31,122,78
135.png,336,124,character,125,32,151,84
135.png,336,124,character,155,45,183,86
135.png,336,124,character,186,46,212,89
135.png,336,124,character,223,38,243,80
135.png,336,124,character,245,39,266,80
135.png,336,124,character,266,39,289,82
316.png,382,116,character,47,56,84,105
316.png,382,116,character,87,39,119,100
316.png,382,116,character,117,40,152,96
316.png,382,116,character,152,39,186,96
316.png,382,116,character,185,49,219,93
316.png,382,116,character,218,47,253,89
316.png,382,116,character,259,29,283,74
316.png,382,116,character,281,29,306,71
316.png,382,116,character,305,27,329,67
54.png,350,136,character,41,35,68,81
54.png,350,136,character,72,27,99,84
54.png,350,136,character,103,27,131,87
54.png,350,136,character,135,28,159,88
54.png,350,136,character,162,47,190,90
54.png,350,136,character,194,47,221,95
54.png,350,136,character,236,35,259,81
54.png,350,136,character,260,36,283,84
54.png,350,136,character,286,36,310,87
96.png,364,168,character,57,54,85,105
96.png,364,168,character,90,48,119,111
96.png,364,168,character,123,51,151,120
96.png,364,168,character,152,55,181,124
96.png,364,168,character,185,70,217,127
96.png,364,168,character,217,72,251,130
96.png,364,168,character,263,63,282,118
96.png,364,168,character,285,66,311,120
96.png,364,168,character,312,71,341,121
385.png,700,176,character,39,79,116,156
385.png,700,176,character,115,60,190,158
385.png,700,176,character,190,61,268,149
385.png,700,176,character,274,54,341,145
385.png,700,176,character,345,61,414,140
385.png,700,176,character,417,62,488,138
385.png,700,176,character,512,34,558,107
385.png,700,176,character,561,28,615,102
385.png,700,176,character,613,27,667,95
183.png,522,194,character,66,70,109,126
183.png,522,194,character,119,60,159,130
183.png,522,194,character,163,66,205,132
183.png,522,194,character,207,63,247,138
183.png,522,194,character,256,86,296,139
183.png,522,194,character,296,80,340,144
183.png,522,194,character,363,68,396,130
183.png,522,194,character,395,64,429,130
89.png,330,130,character,66,47,86,92
89.png,330,130,character,90,37,112,94
89.png,330,130,character,114,39,142,98
89.png,330,130,character,142,40,166,98
89.png,330,130,character,167,57,194,98
89.png,330,130,character,193,59,219,101
89.png,330,130,character,226,46,244,84
89.png,330,130,character,246,46,270,88
89.png,330,130,character,271,48,301,91
398.png,638,222,character,80,61,144,137
398.png,638,222,character,152,55,205,143
398.png,638,222,character,213,59,266,147
398.png,638,222,character,267,59,325,146
398.png,638,222,character,332,86,391,155
398.png,638,222,character,392,88,453,158
398.png,638,222,character,474,76,518,140
398.png,638,222,character,521,76,569,143
289.png,328,122,character,69,46,95,83
289.png,328,122,character,100,37,123,83
289.png,328,122,character,127,38,149,85
289.png,328,122,character,152,42,173,86
289.png,328,122,character,180,53,205,90
289.png,328,122,character,206,53,229,92
289.png,328,122,character,240,46,259,80
289.png,328,122,character,261,45,284,80
41.png,402,148,character,69,62,104,112
41.png,402,148,character,109,51,140,111
41.png,402,148,character,140,50,176,112
41.png,402,148,character,177,51,208,110
41.png,402,148,character,220,58,251,109
41.png,402,148,character,256,58,288,111
41.png,402,148,character,306,44,333,93
41.png,402,148,character,335,42,363,91
246.png,534,168,character,42,57,93,113
246.png,534,168,character,96,46,143,114
246.png,534,168,character,144,46,195,116
246.png,534,168,character,199,54,246,121
246.png,534,168,character,252,67,296,123
246.png,534,168,character,301,71,354,127
246.png,534,168,character,369,53,404,110
246.png,534,168,character,409,53,446,117
246.png,534,168,character,451,57,486,117
293.png,320,138,character,35,45,62,85
293.png,320,138,character,68,36,91,88
293.png,320,138,character,92,41,121,92
293.png,320,138,character,122,43,150,94
293.png,320,138,character,151,58,177,100
293.png,320,138,character,183,60,205,101
293.png,320,138,character,215,51,239,94
293.png,320,138,character,238,52,260,94
293.png,320,138,character,261,53,284,98
173.png,406,120,character,31,32,71,78
173.png,406,120,character,73,18,104,76
173.png,406,120,character,108,20,143,78
173.png,406,120,character,148,26,181,85
173.png,406,120,character,190,32,226,88
173.png,406,120,character,229,35,261,90
173.png,406,120,character,282,28,303,76
173.png,406,120,character,305,26,334,75
173.png,406,120,character,335,25,366,77
339.png,330,126,character,41,38,72,77
339.png,330,126,character,73,28,102,80
339.png,330,126,character,102,30,131,83
339.png,330,126,character,131,31,160,85
339.png,330,126,character,162,44,187,87
339.png,330,126,character,188,46,218,89
339.png,330,126,character,229,36,251,79
339.png,330,126,character,251,36,276,80
339.png,330,126,character,277,37,298,79
270.png,322,114,character,53,42,77,80
270.png,322,114,character,89,32,108,82
270.png,322,114,character,112,35,138,82
270.png,322,114,character,139,36,164,86
270.png,322,114,character,167,49,196,88
270.png,322,114,character,198,50,222,93
270.png,322,114,character,236,40,258,78
270.png,322,114,character,262,40,281,80
335.png,458,126,character,30,44,74,103
335.png,458,126,character,71,22,118,108
335.png,458,126,character,116,24,163,104
335.png,458,126,character,162,24,211,110
335.png,458,126,character,213,38,255,108
335.png,458,126,character,260,39,308,103
335.png,458,126,character,317,25,351,83
335.png,458,126,character,353,23,391,87
335.png,458,126,character,389,22,435,81
382.png,346,136,character,47,67,81,109
382.png,346,136,character,82,51,117,106
382.png,346,136,character,117,47,149,101
382.png,346,136,character,149,46,184,99
382.png,346,136,character,186,51,216,96
382.png,346,136,character,217,47,251,91
382.png,346,136,character,257,29,280,69
382.png,346,136,character,281,27,304,66
382.png,346,136,character,306,24,328,62
264.png,312,132,character,43,45,68,85
264.png,312,132,character,72,39,97,87
264.png,312,132,character,98,39,123,87
264.png,312,132,character,126,44,152,93
264.png,312,132,character,154,54,179,90
264.png,312,132,character,182,54,206,93
264.png,312,132,character,217,45,236,82
264.png,312,132,character,236,46,258,85
264.png,312,132,character,259,47,279,86
64.png,408,122,character,57,56,93,101
64.png,408,122,character,99,45,134,100
64.png,408,122,character,134,44,169,103
64.png,408,122,character,175,46,205,102
64.png,408,122,character,213,57,248,104
64.png,408,122,character,247,58,289,107
64.png,408,122,character,299,43,332,87
64.png,408,122,character,330,44,362,89
144.png,312,116,character,34,36,61,76
144.png,312,116,character,63,28,88,75
144.png,312,116,character,91,30,118,77
144.png,312,116,character,122,33,146,80
144.png,312,116,character,147,39,176,80
144.png,312,116,character,177,40,204,80
144.png,312,116,character,213,28,236,68
144.png,312,116,character,237,29,258,71
144.png,312,116,character,258,29,281,72
15.png,466,162,character,73,77,110,124
15.png,466,162,character,111,63,148,119
15.png,466,162,character,148,57,184,116
15.png,466,162,character,189,55,224,110
15.png,466,162,character,229,61,269,107
15.png,466,162,character,273,56,310,102
15.png,466,162,character,318,31,347,83
15.png,466,162,character,347,30,375,77
15.png,466,162,character,375,26,406,72
163.png,348,122,character,29,37,61,80
163.png,348,122,character,65,27,95,81
163.png,348,122,character,99,26,129,83
163.png,348,122,character,132,31,163,87
163.png,348,122,character,165,43,195,90
163.png,348,122,character,201,48,228,93
163.png,348,122,character,243,33,266,79
163.png,348,122,character,266,32,293,78
163.png,348,122,character,294,32,320,79
122.png,462,148,character,46,39,84,98
122.png,462,148,character,89,29,132,96
122.png,462,148,character,135,30,178,103
122.png,462,148,character,181,32,223,104
122.png,462,148,character,231,50,268,111
122.png,462,148,character,270,53,313,114
122.png,462,148,character,333,40,364,101
122.png,462,148,character,365,40,397,98
122.png,462,148,character,400,43,433,101
375.png,394,140,character,40,67,87,119
375.png,394,140,character,89,51,123,114
375.png,394,140,character,123,51,164,111
375.png,394,140,character,164,47,206,105
375.png,394,140,character,207,55,242,99
375.png,394,140,character,245,48,286,93
375.png,394,140,character,292,28,319,76
375.png,394,140,character,318,25,349,73
375.png,394,140,character,349,24,380,67
189.png,438,156,character,35,44,73,95
189.png,438,156,character,77,32,113,102
189.png,438,156,character,116,36,157,108
189.png,438,156,character,160,42,200,110
189.png,438,156,character,204,63,242,116
189.png,438,156,character,250,64,288,119
189.png,438,156,character,298,53,328,109
189.png,438,156,character,331,55,363,110
189.png,438,156,character,362,58,394,111
395.png,528,166,character,64,64,112,123
395.png,528,166,character,113,49,164,124
395.png,528,166,character,163,53,212,126
395.png,528,166,character,214,55,264,126
395.png,528,166,character,266,67,313,127
395.png,528,166,character,317,69,366,128
395.png,528,166,character,379,49,417,108
395.png,528,166,character,417,49,454,106
395.png,528,166,character,455,52,497,105
388.png,476,138,character,41,43,86,100
388.png,476,138,character,93,34,147,105
388.png,476,138,character,147,35,198,104
388.png,476,138,character,200,37,248,106
388.png,476,138,character,256,56,307,109
388.png,476,138,character,308,54,357,109
388.png,476,138,character,377,36,418,95
388.png,476,138,character,417,36,457,94
342.png,282,112,character,50,35,71,68
342.png,282,112,character,73,29,96,70
342.png,282,112,character,97,29,119,71
342.png,282,112,character,119,30,142,73
342.png,282,112,character,144,39,165,74
342.png,282,112,character,166,40,188,77
342.png,282,112,character,197,32,215,66
342.png,282,112,character,216,32,233,65
342.png,282,112,character,233,32,251,67
9.png,372,112,character,53,41,90,84
9.png,372,112,character,94,29,126,80
9.png,372,112,character,129,26,161,80
9.png,372,112,character,164,25,194,77
9.png,372,112,character,202,34,229,77
9.png,372,112,character,233,33,264,74
9.png,372,112,character,276,18,299,61
9.png,372,112,character,302,17,326,58
63.png,408,148,character,48,56,81,108
63.png,408,148,character,86,46,121,113
63.png,408,148,character,122,45,157,113
63.png,408,148,character,159,46,195,113
63.png,408,148,character,200,63,231,118
63.png,408,148,character,237,66,272,119
63.png,408,148,character,290,52,315,105
63.png,408,148,character,314,54,346,104
63.png,408,148,character,344,55,378,107
126.png,588,146,character,55,51,111,121
126.png,588,146,character,114,34,171,121
126.png,588,146,character,170,31,225,121
126.png,588,146,character,228,36,287,123
126.png,588,146,character,292,54,342,122
126.png,588,146,character,350,55,397,124
126.png,588,146,character,423,31,459,98
126.png,588,146,character,458,30,506,103
126.png,588,146,character,508,30,549,97
160.png,346,144,character,40,45,67,86
160.png,346,144,character,72,38,97,90
160.png,346,144,character,99,39,125,93
160.png,346,144,character,127,41,157,97
160.png,346,144,character,165,56,195,101
160.png,346,144,character,193,56,226,100
160.png,346,144,character,237,42,261,88
160.png,346,144,character,263,45,288,90
71.png,290,116,character,44,41,68,77
71.png,290,116,character,74,36,99,82
71.png,290,116,character,99,36,121,85
71.png,290,116,character,124,39,147,86
71.png,290,116,character,153,55,176,94
71.png,290,116,character,180,58,203,96
71.png,290,116,character,218,47,237,89
71.png,290,116,character,238,49,258,88
198.png,382,128,character,38,41,76,91
198.png,382,128,character,77,37,110,94
198.png,382,128,character,115,37,146,104
198.png,382,128,character,147,40,183,104
198.png,382,128,character,187,51,216,107
198.png,382,128,character,223,56,254,108
198.png,382,128,character,267,46,291,96
198.png,382,128,character,295,47,322,99
198.png,382,128,character,325,47,353,98
153.png,314,134,character,42,39,68,77
153.png,314,134,character,72,35,99,78
153.png,314,134,character,100,35,126,82
153.png,314,134,character,127,36,154,83
153.png,314,134,character,159,47,183,85
153.png,314,134,character,184,50,214,89
153.png,314,134,character,224,40,246,78
153.png,314,134,character,247,39,269,79
